day,feature_version,ticker,_computed_at,atr_14,call_gex,day_of_week,gamma_flip,gex_n_strikes,month,net_gex,price_vs_sma_21,price_vs_sma_5,put_gex,realized_vol_21d,realized_vol_5d,relative_volume,ret_1d,ret_21d,ret_5d,rsi_14,sma_21,sma_5,spot,target_directional_move,target_return_pct,total_dex,total_vega,total_vex
2024-01-31,v2.0_gex,SPY,2026-05-18T09:14:44.567950+00:00,3.9707345714285793,21776023.0,2.0,,6795,1.0,-23820939.42,0.008498231762416708,-0.0106864307970429,-45596962.42,0.1116860137359781,0.1504199932386696,1.5558092096850293,-0.016317238110836185,0.015926632522582862,-0.005171108453678963,59.42163604716097,465.9871680476191,475.0235412,469.947235,1,0.01308818637905168,-416723410827.2,816041156.33,-917516342.47
2024-02-01,v2.0_gex,SPY,2026-05-18T09:14:44.568471+00:00,4.004799714285724,27443284.04,3.0,,6836,2.0,-17770953.08,0.020018752239478133,0.001781618363740467,-45214237.12,0.11681844446646558,0.17802074127327883,1.1561182031182038,0.013088186379051736,0.035015342824755935,0.0023974095297256692,66.20430618308697,466.7541561904762,475.2512756,476.097992,1,0.010527229864897264,-445796113104.37,808726389.2,-1380213924.9
2024-02-02,v2.0_gex,SPY,2026-05-18T09:14:44.568969+00:00,4.246707357142867,29485535.7,4.0,,6873,2.0,-17363408.63,0.028147460714460504,0.009458422398513022,-46848944.33,0.11489429795868551,0.18987461061343217,1.2516902055745773,0.010527229864897292,0.05452325755161014,0.014238311757935884,69.86730725325654,467.9386988571428,476.6020812,481.109985,0,-0.0036410364669525333,-457112989729.75,803987031.63,-2074527835.34
2024-02-05,v2.0_gex,SPY,2026-05-18T09:14:44.569464+00:00,4.283550857142866,26252322.21,0.0,,6900,2.0,-27255984.19,0.021846574625448367,0.0052574452137279515,-53508306.4,0.11516920314034092,0.18815899271959433,0.9605094488487524,-0.003641036466952574,0.0540789167294069,0.0026055122028827427,69.78891533529557,469.1098036666667,476.85122680000006,479.358246,1,0.0029033045986237463,-485328813233.49,807782917.74,-1595802732.61
2024-02-06,v2.0_gex,SPY,2026-05-18T09:14:44.569959+00:00,4.089600000000006,27745815.6,1.0,,6877,2.0,-21586432.53,0.02218170963221766,0.006905990270507534,-49332248.14,0.11510044188378236,0.18837396864116032,0.7221482862785253,0.002903304598623757,0.05569338189542239,0.006294796657437374,75.04056412085093,470.3175222857143,477.45268539999995,480.749969,1,0.008340393673535484,-464659584326.62,803804759.58,-1606756908.34
2024-02-07,v2.0_gex,SPY,2026-05-18T09:14:44.570454+00:00,4.074299500000003,30808779.39,2.0,,6832,2.0,-12923623.42,0.028325895993253747,0.009043120102531388,-43732402.81,0.10930067423602777,0.10555153378323308,0.9136147973279068,0.008340393673535562,0.04951536971843251,0.031519236409593976,74.99432460621263,471.4065987142857,480.415161,484.759613,1,0.0004416848975411708,-471273957098.66,786741844.57,-2041977565.79
2024-02-08,v2.0_gex,SPY,2026-05-18T09:14:44.570970+00:00,3.7420110714285744,28783669.64,3.0,,7061,2.0,-18961343.2,0.026314186647008908,0.005772444110310637,-47745012.84,0.10864662878182461,0.09130365636170293,0.6835080953084787,0.0004416848975412613,0.05157422979078086,0.01864265791736419,71.18109836047118,472.5392382857143,482.1903074,484.973724,1,0.005779399710323311,-503091774698.95,816948993.44,-1970863872.64
2024-02-09,v2.0_gex,SPY,2026-05-18T09:14:44.571465+00:00,3.779548714285718,30812714.8,4.0,,7079,2.0,-14388039.4,0.029757217716074313,0.008795753022257768,-45200754.2,0.10869387012260749,0.07370329227513008,0.8371836970532799,0.005779399710323263,0.051703935104052245,0.013856698484443264,72.54262698768486,473.681147952381,483.5236266,487.776581,0,-0.0004388915096356819,-513597331940.39,808251405.69,-2233403515.73
2024-02-12,v2.0_gex,SPY,2026-05-18T09:14:44.571961+00:00,3.8518475714285745,28775274.11,0.0,,7081,2.0,-21368047.5,0.02683087570175724,0.004942700283522505,-50143321.61,0.10869330996968969,0.05799647142342201,0.7493544541009239,-0.0004388915096357193,0.051705724264307085,0.0171150784793217,71.11071387780743,474.8225940000001,485.1644774,487.5625,0,-0.013773149083450785,-528780359233.85,796253722.96,-1943645606.91
2024-02-13,v2.0_gex,SPY,2026-05-18T09:14:44.572452+00:00,4.293274571428575,25361449.05,1.0,,7172,2.0,-21201295.15,0.010971274350560778,-0.008938260600187098,-46562744.2,0.12241501038894617,0.13630859482400387,1.4495471803755153,-0.01377314908345073,0.036502426491275886,0.00020230890540107183,59.75306739104117,475.62897304761907,485.1839294,480.847229,1,0.009087670129840738,-511057315652.02,829290986.18,-1279592816.82
2024-02-14,v2.0_gex,SPY,2026-05-18T09:14:44.572948+00:00,4.4371735,33429470.35,2.0,,7150,2.0,-14655430.28,0.017814211827009707,-0.00012034156056739409,-48084900.63,0.12329476521454479,0.13920922837383648,0.8854847451064295,0.009087670129840797,0.049775770390707796,0.0009435542642863837,61.357765955233575,476.7245380952381,485.2754088,485.21701,1,0.006899801389897643,-528872546462.66,842760115.52,-1480449149.85
2024-02-15,v2.0_gex,SPY,2026-05-18T09:14:44.573441+00:00,4.510168285714282,34860411.55,3.0,,7071,2.0,-14396080.03,0.021884529604673464,0.005290737482073871,-49256491.57,0.12077686869451566,0.14721078103992852,0.8022129765423817,0.006899801389897542,0.06292762195300994,0.007404910456550784,64.83136653284753,478.1018763333333,485.99364619999994,488.564911,0,-0.004980044504260303,-549651240435.93,839357692.62,-1888784755.91
2024-02-16,v2.0_gex,SPY,2026-05-18T09:14:44.573932+00:00,4.501130928571423,31589368.22,4.0,,6972,2.0,-19648167.85,0.014531685802725125,0.0009618545525198474,-51237536.07,0.12170611383559406,0.14727917375085983,0.992368627708102,-0.0049800445042602615,0.04831155971872625,-0.003371922851704068,58.60844262300532,479.1687069047619,485.66469720000003,486.131836,0,-0.005505360484146536,-565700539474.88,857703830.45,-1554182788.3
2024-02-20,v2.0_gex,SPY,2026-05-18T09:14:44.574416+00:00,4.747909071428568,21835471.31,1.0,,6769,2.0,-31610606.94,0.007549910778387403,-0.0028623540949256343,-53446078.25,0.11867574829968977,0.15113291826021286,0.9661254377790931,-0.005505360484146515,0.029703705275399672,-0.008423525189078296,55.84316607662498,479.8328100952381,484.84329820000005,483.455505,1,0.0009057648438607892,-592048639513.83,828134477.24,-1286386830.69
2024-02-21,v2.0_gex,SPY,2026-05-18T09:14:44.574895+00:00,4.45455414285714,23588725.72,2.0,,6648,2.0,-20833428.63,0.007124072749167487,-0.0032117059746443744,-44422154.36,0.11865735278900844,0.10570790797932024,0.8071105977386331,0.0009057648438608457,0.028461914299053426,0.006335012070954438,66.79162102862011,480.4704952380952,485.4525328,483.893402,1,0.020695601466374263,-485637633190.29,819311145.51,-1130445329.3
2024-02-22,v2.0_gex,SPY,2026-05-18T09:14:44.575374+00:00,4.797267642857142,33262519.35,3.0,,6806,2.0,-8790867.12,0.025727188112836474,0.013787543034159633,-42053386.47,0.13595120536921332,0.1702497319680272,1.0224674191578405,0.02069560146637417,0.046693996240218194,0.0179112785019635,69.61834548491541,481.51971861904764,487.19070419999997,493.907867,1,0.000689555730441516,-520005382088.68,783937141.72,-2263581494.58
2024-02-23,v2.0_gex,SPY,2026-05-18T09:14:44.575845+00:00,4.531724928571427,29928346.27,4.0,,6943,2.0,-17078932.55,0.02422047697593266,0.012125129716351601,-47007278.81,0.13599875995119848,0.16829055884462038,0.8314801548471077,0.0006895557304416045,0.0462719962444591,0.011633117467169107,66.13290212683887,482.5605961904762,488.32741079999994,494.248444,0,-0.003662554777815302,-550026942113.28,800228270.98,-1952036501.29
2024-02-26,v2.0_gex,SPY,2026-05-18T09:14:44.576318+00:00,4.4441368571428574,25860647.24,0.0,,6970,2.0,-20497527.77,0.018712120497893725,0.005820277425117704,-46358175.01,0.13688888245039446,0.1648997354359148,0.6931155277374416,-0.0036625547778152967,0.03680086117691106,0.0129726044109566,66.03807167406083,483.3929253333334,489.58869000000004,492.438232,1,0.001857808635784368,-552055978061.83,785196616.34,-1461252091.71
2024-02-27,v2.0_gex,SPY,2026-05-18T09:14:44.576792+00:00,4.453867857142858,26562146.07,1.0,,6990,2.0,-16857816.38,0.01869829275282764,0.003630994389050013,-43419962.45,0.13645557835044825,0.1496907044378705,0.6844977752952456,0.0018578086357843304,0.04004826063563072,0.020472583097383534,65.636213180108,484.2975506190477,491.56820660000005,493.353088,0,-0.001321769369364971,-530875480155.2,785933334.37,-1443651415.0
2024-02-28,v2.0_gex,SPY,2026-05-18T09:14:44.577265+00:00,4.274523571428574,25714461.75,2.0,,7187,2.0,-18325286.41,0.015894582746840635,-0.0012744721621517074,-44039748.16,0.13506028984559512,0.15343132012123806,0.7942631514514711,-0.0013217693693650112,0.030512631338383,0.018201502569774597,60.74799760290678,484.99223971428574,493.329724,492.700989,1,0.003595022213361161,-535879690928.21,795676262.45,-1328589307.68
2024-02-29,v2.0_gex,SPY,2026-05-18T09:14:44.577741+00:00,4.478899357142857,28256190.2,3.0,,7191,2.0,-16159903.58,0.017874788140701092,0.002086681195694551,-44416093.78,0.1350082851356395,0.04472430736217321,1.1600076165738278,0.0035950222133611653,0.03501798110244603,0.0011427090712852195,62.33554508455439,485.78888657142863,493.4426026,494.47226,1,0.009388213203304822,-543945849641.1,808694895.24,-1401776843.48
2024-03-01,v2.0_gex,SPY,2026-05-18T09:14:44.578229+00:00,4.609588071428569,29486661.18,4.0,,7193,3.0,-14766101.83,0.024501667287727402,0.009503464339069012,-44252763.01,0.12021803710265887,0.07923638037791335,1.0976693566379532,0.00938821320330474,0.06206491671346881,0.009845305653607639,64.05290298535056,487.1778025714287,494.415808,499.114471,0,-0.0010723331642291509,-567345745881.95,805406906.47,-1811357787.55
2024-03-04,v2.0_gex,SPY,2026-05-18T09:14:44.578695+00:00,4.535901785714283,24740934.5,0.0,,7312,3.0,-25805733.04,0.021159140381386665,0.005922076180819857,-50546667.54,0.11504191275645557,0.06911415592172422,0.7323120314928011,-0.0010723331642291667,0.047219821082547186,0.012470644237062345,63.54702240966431,488.2483388571428,495.64401239999995,498.579254,0,-0.009994156315216374,-579527288882.47,799800888.13,-1464199928.18
2024-03-05,v2.0_gex,SPY,2026-05-18T09:14:44.579166+00:00,4.336387857142853,21865159.02,1.0,,7272,3.0,-20886727.61,0.00972387215249304,-0.004229021181301307,-42751886.63,0.1183530162177836,0.11334958995017723,1.0915186420706875,-0.009994156315216385,0.025953296313316,0.0004931295778167755,66.37496553724009,488.8429288571429,495.69266980000003,493.596375,1,0.005067338673222609,-527311841054.53,813403694.16,-1042520270.02
2024-03-06,v2.0_gex,SPY,2026-05-18T09:14:44.579636+00:00,4.329437999999994,26430368.54,2.0,,7279,3.0,-16875006.62,0.013188370535003768,-0.000552803149603931,-43305375.16,0.1176804759384583,0.11728518895497271,1.0299201240697564,0.00506733867322251,0.03492033179710852,0.0068938485528391436,64.67960476289383,489.64004071428565,496.371991,496.097595,1,0.009926411757750988,-537150480805.18,817948404.5,-1068966275.25
2024-03-07,v2.0_gex,SPY,2026-05-18T09:14:44.580110+00:00,4.503919857142852,29078280.66,3.0,,7238,3.0,-15802699.31,0.021232309883970846,0.006711338813713441,-44880979.97,0.1210597063640809,0.13230247293823053,0.8816418272298713,0.009926411757750886,0.042167647024850874,0.013246049434603169,66.12084821841472,490.6053785714286,497.68195180000004,501.022064,0,-0.0060021947456589215,-561198676741.33,814754506.7,-1583080184.3
2024-03-08,v2.0_gex,SPY,2026-05-18T09:14:44.580592+00:00,4.710378928571422,25599019.75,4.0,,7295,3.0,-21727281.05,0.013798346472970957,0.0011112566855957517,-47326300.79,0.12177767754714354,0.12808903008815464,1.2860257155250034,-0.006002194745658884,0.027343901275042937,-0.002203179959492596,65.15265536912426,491.23657947619046,497.46202400000004,498.014832,0,-0.0008599221799884829,-558232423145.7,831587658.59,-1110123525.28
2024-03-11,v2.0_gex,SPY,2026-05-18T09:14:44.581075+00:00,4.593594571428566,24463755.87,0.0,,7336,3.0,-22689215.77,0.011689613000192445,0.0006497344109854808,-47152971.64,0.12197458204110606,0.1280318423304419,0.9230385273554518,-0.000859922179988537,0.026007293541536303,-0.0019910094373882803,69.1152326691839,491.8371915714285,497.26348879999995,497.586578,1,0.01075749273928374,-598171133196.89,816361466.79,-1091689783.51
2024-03-12,v2.0_gex,SPY,2026-05-18T09:14:44.581529+00:00,4.781983285714277,29376972.99,1.0,,7312,3.0,-13574591.24,0.021073878291117953,0.007627792132110178,-42951564.23,0.12544003531233985,0.11343998331075668,1.0719310401882753,0.010757492739283725,0.031085504287463817,0.018928394682801386,72.73995357577664,492.55922876190476,499.13208619999995,502.939362,0,-0.0015674474092962879,-586358543191.0,811344597.56,-1461533799.68
2024-03-13,v2.0_gex,SPY,2026-05-18T09:14:44.581984+00:00,4.1924872857142725,27344724.39,2.0,,7317,3.0,-19451509.38,0.01803758654939891,0.003614037608082654,-46796233.76,0.1257159999993245,0.11828398659209548,0.8086712090793093,-0.0015674474092962631,0.029921355723625087,0.01220210712773162,62.622905108400985,493.2539207142857,500.3427734,502.151031,0,-0.0019769669655422444,-591931583030.43,826854663.4,-1192238789.21
2024-03-14,v2.0_gex,SPY,2026-05-18T09:14:44.582450+00:00,4.350982571428558,26819154.29,3.0,,7300,3.0,-17254485.68,0.01403659306629268,0.0015753849533794995,-44073639.98,0.11368738861188829,0.09971822432714701,1.620122588582474,-0.0019769669655422817,0.04224016439117295,0.0002719061889457919,60.373976866327745,494.2211143333333,500.3700196,501.158295,0,-0.006866539044315402,-589693269844.47,833848097.23,-1095042406.94
2024-03-15,v2.0_gex,SPY,2026-05-18T09:14:44.582913+00:00,4.515123642857129,17768123.24,4.0,,7063,3.0,-26629709.89,0.00586220844865637,-0.005183572537349801,-44397833.13,0.11458897059301522,0.10318781919044406,1.5406304517525142,-0.006866539044315445,0.02576179676800683,-0.000597893839434982,57.555278287393335,494.8163553809524,500.3104676,497.717072,1,0.00594308928989285,-631107670770.71,843674402.04,-816272218.64
2024-03-18,v2.0_gex,SPY,2026-05-18T09:14:44.583372+00:00,4.741571285714278,22110627.0,0.0,,6877,3.0,-24384999.55,0.010662282421850966,-0.0005052876226612213,-46495626.55,0.11404285072687019,0.11106397362453188,1.2490747324698328,0.0059430892898928445,0.024787162825944398,0.0062069017464534415,59.90045460166137,495.39302861904764,500.9281618,500.675049,1,0.0055571333254115785,-651834580879.86,829776714.76,-1017270431.88
2024-03-19,v2.0_gex,SPY,2026-05-18T09:14:44.583832+00:00,4.944911357142847,21843319.41,1.0,,6762,3.0,-19829038.88,0.014588975629305612,0.004841218421851368,-41672358.29,0.11270571398733988,0.08675336074536866,0.8622221894836519,0.005557133325411634,0.03563957288327013,0.0010299551777774862,63.752102438228704,496.2180539047619,501.03176279999997,503.457367,1,0.009249579617334306,-480765376809.91,831014281.53,-1132117730.25
2024-03-20,v2.0_gex,SPY,2026-05-18T09:14:44.584292+00:00,5.026050428571422,24830882.46,2.0,,6701,3.0,-19200185.06,0.021556148180520873,0.011727332224365616,-44031067.52,0.11241722429356743,0.10473310004004024,0.9890988999684622,0.009249579617334414,0.05100496476919836,0.011875122486804113,66.24279592726843,497.3922744285714,502.22438380000006,508.114136,1,0.003304466223313315,-502807764844.57,828694949.92,-1672027236.94
2024-03-21,v2.0_gex,SPY,2026-05-18T09:14:44.584755+00:00,4.916994142857139,24754932.73,3.0,,6730,3.0,-20902112.28,0.022396733691725457,0.011592032981297296,-45657045.01,0.11233034563830549,0.09740039661429467,0.8558198004851623,0.0033044662233132627,0.05352373041862646,0.01722985947982769,63.67997247049383,498.6255972857143,503.95136119999995,509.793182,0,-0.0018957295509691664,-514816418824.78,835167671.32,-1743601678.09
2024-03-22,v2.0_gex,SPY,2026-05-18T09:14:44.585236+00:00,4.8784198571428545,23887751.35,4.0,,6838,3.0,-21309226.12,0.0190067033654151,0.005242186450131081,-45196977.47,0.09206647471401816,0.06526357700580748,1.121022667049233,-0.0018957295509691718,0.030205805569806676,0.022321275730722734,62.98411663470032,499.3360203809524,506.1732972,508.826752,0,-0.00276299151818184,-509296373632.53,851143206.7,-1255000530.8
2024-03-25,v2.0_gex,SPY,2026-05-18T09:14:44.585688+00:00,4.476280142857141,22178997.99,0.0,,6797,3.0,-23931646.64,0.014916274157617426,-0.00020017439188746433,-46110644.63,0.0931823901875291,0.08008247745118723,0.6937779114668718,-0.002762991518181823,0.026651422295625782,0.013473447525442772,69.2623923284191,499.96327866666667,507.5224609999999,507.420868,0,-0.0018469776453891808,-556760843510.97,844841801.44,-1039949124.05
2024-03-26,v2.0_gex,SPY,2026-05-18T09:14:44.586136+00:00,4.358090714285717,21638118.41,1.0,,6745,3.0,-18647542.02,0.011688350990882057,-0.003235503847107357,-40285660.43,0.09217877547753425,0.08061051783403865,0.9266901486445194,-0.001846977645389214,0.02852223910998042,0.0060110472074987875,65.13094682561982,500.6321091904761,508.1277222,506.483673,1,0.008404022137155874,-517538941949.23,843535759.04,-919311365.24
2024-03-27,v2.0_gex,SPY,2026-05-18T09:14:44.586590+00:00,4.238092642857148,26088490.08,2.0,,6779,3.0,-11456863.56,0.018506174304221634,0.0041034726795763365,-37545353.64,0.09534548984616235,0.0754168736207375,1.148492762699079,0.008404022137155964,0.03524267998500896,0.005168202996029381,64.43883412401684,501.46006561904755,508.6529296,510.740173,0,-0.00019120485358810622,-527790580114.51,844864547.63,-1271527537.4
2024-03-28,v2.0_gex,SPY,2026-05-18T09:14:44.587039+00:00,3.872835500000004,24571311.68,3.0,,6816,3.0,-15716258.31,0.016579442089010854,0.0035763342604919757,-40287569.99,0.09498098519750005,0.0728302823409489,1.298419976192768,-0.00019120485358814499,0.036414637682004036,0.0016660383661231126,70.53742752972083,502.3144240952381,508.82279660000006,510.642517,0,-0.001739882540959695,-535993954925.07,857030461.01,-1239616835.58
2024-04-01,v2.0_gex,SPY,2026-05-18T09:14:44.587489+00:00,3.8756595,22120959.92,0.0,,6843,4.0,-21727063.97,0.013342680078028968,0.0014652041264131554,-43848023.89,0.09544137837731054,0.07253688679967335,0.8541964712268778,-0.0017398825409596919,0.030905270601024215,0.0018224415213137224,69.49710169831363,503.04212880952383,509.008258,509.754059,0,-0.006357962124633113,-613104553926.57,848422435.25,-1253499805.71
2024-04-02,v2.0_gex,SPY,2026-05-18T09:14:44.587938+00:00,3.818486285714284,20749072.31,1.0,,6791,4.0,-17238119.23,0.006195180298004255,-0.0045469996259048795,-37987191.54,0.09459064261463979,0.08569520023934736,1.0166119710250163,-0.006357962124633132,0.014823435163433762,-0.0017890592548511774,56.14216788677247,503.39444266666663,508.8266968,506.513062,1,0.001098421821153406,-517400314944.0,860295691.77,-1002457143.73
2024-04-03,v2.0_gex,SPY,2026-05-18T09:14:44.588400+00:00,3.852565071428574,23385072.82,2.0,,6734,4.0,-15576773.96,0.006492057528571182,-0.0036829615071272137,-38961846.77,0.09437644829237606,0.08501677733034825,0.8052474310643158,0.0010984218211533836,0.017028733008614072,0.0011565111201521372,58.521261275142045,503.7987366190477,508.9438476,507.069427,0,-0.012206020853235158,-525047551833.91,866706982.37,-966256165.09
2024-04-04,v2.0_gex,SPY,2026-05-18T09:14:44.588847+00:00,4.258154000000003,18715217.48,3.0,,6831,4.0,-20637218.66,-0.006477206325472329,-0.012015877290591392,-39352436.14,0.09786940014073638,0.08686773249021854,1.2982639370032905,-0.012206020853235189,0.014756494109179785,-0.01930540521628399,49.591603480190315,504.1455819523809,506.97183839999997,500.880127,1,0.01044694272727653,-511749359888.83,878732820.46,-605983328.45
2024-04-05,v2.0_gex,SPY,2026-05-18T09:14:44.589300+00:00,4.407034928571428,25344097.39,4.0,,7033,4.0,-16417855.35,0.0029532905657876363,9.267449277494677e-05,-41761952.74,0.10250117669397932,0.13467085482828742,0.9952884733247241,0.01044694272727642,0.02018795918573235,-0.008870636206737892,61.7103099402943,504.62249614285713,506.0658936,506.112793,1,0.0005592034106119996,-534328479665.49,883890142.04,-856406341.75
2024-04-08,v2.0_gex,SPY,2026-05-18T09:14:44.589748+00:00,4.172738285714282,23239495.75,0.0,,7029,4.0,-23976637.13,0.003005523866386195,0.001981757036408238,-47216132.88,0.0972240379756583,0.13570091939430223,0.6504632010161797,0.000559203410612108,0.010725573554780654,-0.0065879730444676765,58.622723736669165,504.878388952381,505.39424440000005,506.395813,1,0.0011567117755770398,-551727139236.98,867287717.37,-859910752.58
2024-04-09,v2.0_gex,SPY,2026-05-18T09:14:44.590203+00:00,4.278731571428572,22896095.78,1.0,,7033,4.0,-20656307.51,0.003317183519458311,0.0029548115115149987,-43552403.29,0.09428631347033596,0.12835758014307605,0.925447572055008,0.0011567117755770795,0.018004955723888827,0.0009249613389041844,55.68859027564646,505.30537633333336,505.4879454,506.981567,0,-0.01001307804944312,-527477445507.53,856535570.43,-909071888.47
2024-04-10,v2.0_gex,SPY,2026-05-18T09:14:44.590652+00:00,4.396576499999997,20224933.91,2.0,,7071,4.0,-25468585.89,-0.00713317828217408,-0.005054886509953338,-45693519.8,0.10150322310315274,0.14652796543521854,1.1096114353135036,-0.01001307804944307,0.00867897807323903,-0.01018461324034825,40.11168465889299,505.5110212380952,504.4550842,501.905121,1,0.00754686661186702,-513728627481.23,867981949.68,-363762121.36
2024-04-11,v2.0_gex,SPY,2026-05-18T09:14:44.591097+00:00,4.659469928571419,25760061.17,3.0,,7080,4.0,-20780836.29,0.00010044333051228982,0.0005446719215571605,-46540897.45,0.09797700827855854,0.12529100007733476,0.9428946516530707,0.007546866611866987,0.005474954255022091,0.009608696253984084,43.8810425404746,505.64214361904754,505.4176452,505.692932,0,-0.013802985088982828,-532780995778.4,871138583.62,-733057090.09
2024-04-12,v2.0_gex,SPY,2026-05-18T09:14:44.591542+00:00,5.16711192857142,19578598.83,4.0,,7098,4.0,-29070174.31,-0.013384470843567087,-0.010367946333908029,-48648773.14,0.10950888592173913,0.1395804182497774,1.2158593143839949,-0.013802985088982811,-0.006846886270756247,-0.014621114309592342,37.203476560474236,505.47842119047624,503.9376586,498.71286,0,-0.012528038679411584,-513180425921.09,882181442.2,-22800467.37
2024-04-15,v2.0_gex,SPY,2026-05-18T09:14:44.591990+00:00,5.872785785714277,17144541.85,0.0,,6976,4.0,-31501156.27,-0.02494629559545225,-0.01733312857927749,-48645698.12,0.11743128750655471,0.14968346776988517,1.2236520545983085,-0.012528038679411546,-0.017346473333340717,-0.027509798940616337,33.14263207486255,505.0644531428572,501.1514892,492.464966,0,-0.0018238109551127154,-497742414951.04,857478181.55,371839789.92
2024-04-16,v2.0_gex,SPY,2026-05-18T09:14:44.592442+00:00,5.95018892857142,18579865.89,1.0,,6895,4.0,-30279663.5,-0.02615991198833656,-0.013053893038484254,-48859529.39,0.1154333951269599,0.14255870629563552,0.9978699067242752,-0.001823810955112748,-0.012356958091242598,-0.030404979201147153,33.1718195985641,504.7715831904762,498.06853639999997,491.566803,0,-0.005918239356777665,-480434941994.12,865106419.03,483828361.34
2024-04-17,v2.0_gex,SPY,2026-05-18T09:14:44.592892+00:00,6.138455428571421,16963446.49,2.0,,6751,4.0,-32088533.24,-0.030824576036191265,-0.013647916974609431,-49051979.74,0.11430230699179734,0.13841779462423995,1.0395449525068912,-0.00591823935677771,-0.024002506264297563,-0.02639448661851762,24.30693371967952,504.19932338095236,495.4190307999999,488.657593,0,-0.0020578519896241464,-470243768089.24,862747565.1,598132979.68
2024-04-18,v2.0_gex,SPY,2026-05-18T09:14:44.593340+00:00,6.399254928571419,17848379.43,3.0,,6764,4.0,-32126653.79,-0.031373092004527314,-0.008456173819314183,-49975033.22,0.11169257897286007,0.09084533094464893,1.0117899427759085,-0.00205785198962416,-0.03139363933470851,-0.035675649902102924,23.804014520906847,503.44668723809525,491.81084599999997,487.652008,0,-0.008728435298476203,-471515375283.66,868559595.79,628011592.92
2024-04-19,v2.0_gex,SPY,2026-05-18T09:14:44.593791+00:00,6.6216964999999925,16062402.24,4.0,,6705,4.0,-33733637.77,-0.037577514436181625,-0.01095007141437665,-49796040.01,0.10720870808087236,0.07273685703245636,1.3586200117362905,-0.008728435298476223,-0.048647666436896664,-0.030713647528559762,22.107253879060906,502.2696126190476,488.74738780000007,483.395569,1,0.009209271423834594,-458019131670.22,866785425.9,849816611.46
2024-04-22,v2.0_gex,SPY,2026-05-18T09:14:44.594224+00:00,6.729093214285707,19631180.59,0.0,,6557,4.0,-28596813.43,-0.026689194703772068,4.804480116149534e-05,-48227994.01,0.11289794620118417,0.10823552999993599,0.8989602358491873,0.009209271423834542,-0.043048618096269475,-0.009376658887040534,30.741229660927175,501.22457014285715,487.8238526,487.84729,1,0.011866608913621386,-486837853292.05,854299315.78,367302097.79
2024-04-23,v2.0_gex,SPY,2026-05-18T09:14:44.594649+00:00,6.957810428571419,23280472.19,1.0,,6419,4.0,-19146924.42,-0.013715923107131434,0.01105734694691951,-42427396.61,0.12273801096707385,0.14549285285999544,0.8627928003978759,0.011866608913621457,-0.029853715317232354,0.004210170392649593,37.490920167012504,500.50121923809525,488.2377686,493.636383,0,-0.00047466922631600336,-403548748515.97,851322521.24,-37924332.8
2024-04-24,v2.0_gex,SPY,2026-05-18T09:14:44.595089+00:00,6.478755285714276,20455173.82,2.0,,6374,4.0,-24659009.37,-0.012867457575091779,0.008617171137198953,-45114183.19,0.12268338372042342,0.1341964305377471,0.7430802794131939,-0.0004746692263160046,-0.027627557091325583,0.009709203474916661,42.16763526803663,499.83365738095233,489.1866638,493.402069,0,-0.0037989098906676968,-408329462088.05,853027558.21,86974806.43
2024-04-25,v2.0_gex,SPY,2026-05-18T09:14:44.595511+00:00,6.517106428571419,19088982.9,3.0,,6348,4.0,-24791922.41,-0.015214308920073472,0.003195924674927353,-43880905.31,0.1229738800442636,0.13798828261007587,0.9162633946130113,-0.0037989098906676677,-0.029529074276793188,0.00794761620257689,33.56788765045326,499.1214671904762,489.961798,491.527679,1,0.009473948668514429,-402888643678.02,853939835.94,282040033.96
2024-04-26,v2.0_gex,SPY,2026-05-18T09:14:44.595928+00:00,6.803009499999994,22790235.2,4.0,,6420,4.0,-23222534.37,-0.004502046469636145,0.007440974299770975,-46012769.57,0.12408810211721531,0.10953810291349002,0.8625986931237418,0.009473948668514476,-0.028499395131778682,0.02645621685456523,39.527515915638304,498.42833452380955,492.5195616,496.184387,1,0.0035414919252587953,-427241054503.75,861186856.18,-332515300.58
2024-04-29,v2.0_gex,SPY,2026-05-18T09:14:44.596348+00:00,6.600786499999994,22414564.55,0.0,,6464,4.0,-23298543.53,0.00023721276344801367,0.00688155299986648,-45713108.08,0.12520316024086386,0.10391336479525726,0.6431036981962452,0.003541491925258766,-0.02487238445129314,0.02069157748114181,40.946487033954924,497.82352990476187,494.5384276,497.94162,0,-0.01584121648638243,-437294344830.23,833856244.81,-400247486.4
2024-04-30,v2.0_gex,SPY,2026-05-18T09:14:44.596773+00:00,6.660059071428565,15793762.83,1.0,,6486,4.0,-27496003.28,-0.013749235791038927,-0.007630799671493271,-43289766.11,0.13527348684148013,0.15070090374691394,1.0630409916969217,-0.01584121648638248,-0.03864695072491808,-0.007257901004432243,38.76350166652145,496.8854137142857,493.82187480000005,490.053619,0,-0.0032472120157937784,-375684243372.85,832196711.41,343371840.31
2024-05-01,v2.0_gex,SPY,2026-05-18T09:14:44.597191+00:00,6.724215214285713,15438565.17,2.0,,6406,5.0,-26918762.18,-0.01524828409585044,-0.008870355700384525,-42357327.35,0.13439340475687223,0.1508506188363525,1.0965885600827294,-0.00324721201579381,-0.035637286289766035,-0.010011628062305489,32.9535255845274,496.02585414285716,492.8339232,488.462311,1,0.009353343947144384,-373198144058.3,830992972.1,410373856.15
